New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
4, 200, 0.03333382308483124, 0.024006489664316177, 16 
4, 220, 0.02946121245622635, 0.024006489664316177, 16 
4, 240, 0.0369938425719738, 0.024006489664316177, 16 
4, 260, 0.019378237426280975, 0.024006489664316177, 16 
4, 280, 0.02622024528682232, 0.019378237426280975, 17 
5, 20, 0.38509654998779297, 0.019378237426280975, 17 
5, 40, 0.4611366093158722, 0.019378237426280975, 17 
5, 60, 0.5059639811515808, 0.019378237426280975, 17 
5, 80, 0.4939507246017456, 0.019378237426280975, 17 
5, 100, 0.46855616569519043, 0.019378237426280975, 17 
5, 120, 0.3703000247478485, 0.019378237426280975, 17 
5, 140, 0.5261954069137573, 0.019378237426280975, 17 
5, 160, 0.4663006067276001, 0.019378237426280975, 17 
5, 180, 0.5902560353279114, 0.019378237426280975, 17 
5, 200, 0.4327559173107147, 0.019378237426280975, 17 
5, 220, 0.528559148311615, 0.019378237426280975, 17 
5, 240, 0.33790266513824463, 0.019378237426280975, 17 
5, 260, 0.6605992913246155, 0.019378237426280975, 17 
5, 280, 0.5802231431007385, 0.019378237426280975, 17 
6, 20, 0.32400286197662354, 0.019378237426280975, 17 
6, 40, 0.18923631310462952, 0.019378237426280975, 17 
6, 60, 0.15184278786182404, 0.019378237426280975, 17 
6, 80, 0.0419229120016098, 0.019378237426280975, 17 
6, 100, 0.0580032542347908, 0.019378237426280975, 17 
6, 120, 0.04945724457502365, 0.019378237426280975, 17 
6, 140, 0.0494740791618824, 0.019378237426280975, 17 
6, 160, 0.038375064730644226, 0.019378237426280975, 17 
6, 180, 0.027950871735811234, 0.019378237426280975, 17 
6, 200, 0.030288295820355415, 0.019378237426280975, 17 
6, 220, 0.023979853838682175, 0.019378237426280975, 17 
6, 240, 0.02258569933474064, 0.019378237426280975, 17 
6, 260, 0.022114505991339684, 0.019378237426280975, 17 
6, 280, 0.023153934627771378, 0.019378237426280975, 17 
7, 20, 0.07204078882932663, 0.019378237426280975, 17 
7, 40, 0.12414352595806122, 0.019378237426280975, 17 
7, 60, 0.08642692118883133, 0.019378237426280975, 17 
7, 80, 0.1712987720966339, 0.019378237426280975, 17 
7, 100, 0.11541608721017838, 0.019378237426280975, 17 
7, 120, 0.10511285066604614, 0.019378237426280975, 17 
7, 140, 0.11967598646879196, 0.019378237426280975, 17 
7, 160, 0.04673972353339195, 0.019378237426280975, 17 
7, 180, 0.06289216876029968, 0.019378237426280975, 17 
7, 200, 0.0387587770819664, 0.019378237426280975, 17 
7, 220, 0.13307523727416992, 0.019378237426280975, 17 
7, 240, 0.10374712198972702, 0.019378237426280975, 17 
7, 260, 0.09155593812465668, 0.019378237426280975, 17 
7, 280, 0.15853862464427948, 0.019378237426280975, 17 
8, 20, 0.04515206068754196, 0.019378237426280975, 17 
8, 40, 0.03560630604624748, 0.019378237426280975, 17 
8, 60, 0.022638702765107155, 0.019378237426280975, 17 
8, 80, 0.03132610395550728, 0.019378237426280975, 17 
8, 100, 0.01872861571609974, 0.019378237426280975, 17 
8, 120, 0.01574014686048031, 0.01872861571609974, 18 
8, 140, 0.02391824685037136, 0.01574014686048031, 19 
8, 160, 0.018571849912405014, 0.01574014686048031, 19 
8, 180, 0.01145461481064558, 0.01574014686048031, 19 
8, 200, 0.014451962895691395, 0.01145461481064558, 20 
8, 220, 0.012926273047924042, 0.01145461481064558, 20 
8, 240, 0.013496635481715202, 0.01145461481064558, 20 
8, 260, 0.017280209809541702, 0.01145461481064558, 20 
8, 280, 0.010118180885910988, 0.01145461481064558, 20 
9, 20, 0.11951202154159546, 0.010118180885910988, 21 
9, 40, 0.08047908544540405, 0.010118180885910988, 21 
9, 60, 0.09813285619020462, 0.010118180885910988, 21 
9, 80, 0.07413463294506073, 0.010118180885910988, 21 
9, 100, 0.0654010996222496, 0.010118180885910988, 21 
9, 120, 0.12369273602962494, 0.010118180885910988, 21 
9, 140, 0.09175001829862595, 0.010118180885910988, 21 
9, 160, 0.05330608785152435, 0.010118180885910988, 21 
9, 180, 0.1305799037218094, 0.010118180885910988, 21 
9, 200, 0.12364107370376587, 0.010118180885910988, 21 
9, 220, 0.12075382471084595, 0.010118180885910988, 21 
9, 240, 0.13394154608249664, 0.010118180885910988, 21 
9, 260, 0.08230207860469818, 0.010118180885910988, 21 
9, 280, 0.0822867900133133, 0.010118180885910988, 21 
10, 20, 0.39228934049606323, 0.010118180885910988, 21 
10, 40, 0.26938894391059875, 0.010118180885910988, 21 
10, 60, 0.2584627568721771, 0.010118180885910988, 21 
10, 80, 0.3099142014980316, 0.010118180885910988, 21 
10, 100, 0.26839539408683777, 0.010118180885910988, 21 
10, 120, 0.3322829604148865, 0.010118180885910988, 21 
10, 140, 0.32320091128349304, 0.010118180885910988, 21 
10, 160, 0.278731107711792, 0.010118180885910988, 21 
10, 180, 0.3137861490249634, 0.010118180885910988, 21 
10, 200, 0.2725013792514801, 0.010118180885910988, 21 
10, 220, 0.22774948179721832, 0.010118180885910988, 21 
10, 240, 0.24506168067455292, 0.010118180885910988, 21 
10, 260, 0.31280067563056946, 0.010118180885910988, 21 
10, 280, 0.2689509689807892, 0.010118180885910988, 21 
11, 20, 0.616748571395874, 0.010118180885910988, 21 
11, 40, 0.9062253832817078, 0.010118180885910988, 21 
11, 60, 0.6951670050621033, 0.010118180885910988, 21 
11, 80, 0.742359459400177, 0.010118180885910988, 21 
11, 100, 0.5961383581161499, 0.010118180885910988, 21 
11, 120, 0.6299054026603699, 0.010118180885910988, 21 
11, 140, 0.6602298617362976, 0.010118180885910988, 21 
11, 160, 0.698040783405304, 0.010118180885910988, 21 
11, 180, 0.6656894087791443, 0.010118180885910988, 21 
11, 200, 0.28726670145988464, 0.010118180885910988, 21 
11, 220, 0.580121636390686, 0.010118180885910988, 21 
11, 240, 0.6812463998794556, 0.010118180885910988, 21 
11, 260, 0.6207338571548462, 0.010118180885910988, 21 
11, 280, 0.562305212020874, 0.010118180885910988, 21 
12, 20, 0.22474902868270874, 0.010118180885910988, 21 
12, 40, 0.25619542598724365, 0.010118180885910988, 21 
12, 60, 0.3223419189453125, 0.010118180885910988, 21 
12, 80, 0.24155756831169128, 0.010118180885910988, 21 
12, 100, 0.29087692499160767, 0.010118180885910988, 21 
12, 120, 0.24124687910079956, 0.010118180885910988, 21 
12, 140, 0.30251991748809814, 0.010118180885910988, 21 
12, 160, 0.29517626762390137, 0.010118180885910988, 21 
12, 180, 0.21177193522453308, 0.010118180885910988, 21 
12, 200, 0.22779758274555206, 0.010118180885910988, 21 
12, 220, 0.26397788524627686, 0.010118180885910988, 21 
12, 240, 0.26959478855133057, 0.010118180885910988, 21 
12, 260, 0.30442461371421814, 0.010118180885910988, 21 
12, 280, 0.16534900665283203, 0.010118180885910988, 21 
13, 20, 0.1277804672718048, 0.010118180885910988, 21 
13, 40, 0.07119382917881012, 0.010118180885910988, 21 
13, 60, 0.04662744700908661, 0.010118180885910988, 21 
13, 80, 0.051732249557971954, 0.010118180885910988, 21 
13, 100, 0.04147379845380783, 0.010118180885910988, 21 
13, 120, 0.042814403772354126, 0.010118180885910988, 21 
13, 140, 0.04170489311218262, 0.010118180885910988, 21 
13, 160, 0.044538676738739014, 0.010118180885910988, 21 
13, 180, 0.05295943096280098, 0.010118180885910988, 21 
13, 200, 0.04913897439837456, 0.010118180885910988, 21 
13, 220, 0.04025930166244507, 0.010118180885910988, 21 
13, 240, 0.03607077896595001, 0.010118180885910988, 21 
13, 260, 0.029390918090939522, 0.010118180885910988, 21 
13, 280, 0.0667998343706131, 0.010118180885910988, 21 
14, 20, 0.14583206176757812, 0.010118180885910988, 21 
14, 40, 0.20879313349723816, 0.010118180885910988, 21 
14, 60, 0.2610488533973694, 0.010118180885910988, 21 
14, 80, 0.1988086998462677, 0.010118180885910988, 21 
14, 100, 0.32306042313575745, 0.010118180885910988, 21 
14, 120, 0.2785690426826477, 0.010118180885910988, 21 
14, 140, 0.27234864234924316, 0.010118180885910988, 21 
14, 160, 0.25884705781936646, 0.010118180885910988, 21 
14, 180, 0.21444056928157806, 0.010118180885910988, 21 
14, 200, 0.21029096841812134, 0.010118180885910988, 21 
14, 220, 0.1513599306344986, 0.010118180885910988, 21 
14, 240, 0.26321667432785034, 0.010118180885910988, 21 
14, 260, 0.2864117920398712, 0.010118180885910988, 21 
14, 280, 0.3058297336101532, 0.010118180885910988, 21 
15, 20, 0.4725652039051056, 0.010118180885910988, 21 
15, 40, 0.49084436893463135, 0.010118180885910988, 21 
15, 60, 0.5182765126228333, 0.010118180885910988, 21 
15, 80, 0.5778477787971497, 0.010118180885910988, 21 
15, 100, 0.33787670731544495, 0.010118180885910988, 21 
15, 120, 0.4946920871734619, 0.010118180885910988, 21 
15, 140, 0.2926962375640869, 0.010118180885910988, 21 
15, 160, 0.4673396050930023, 0.010118180885910988, 21 
15, 180, 0.542358934879303, 0.010118180885910988, 21 
15, 200, 0.4911123514175415, 0.010118180885910988, 21 
15, 220, 0.44943973422050476, 0.010118180885910988, 21 
15, 240, 0.6300044059753418, 0.010118180885910988, 21 
15, 260, 0.4414863884449005, 0.010118180885910988, 21 
15, 280, 0.5247201323509216, 0.010118180885910988, 21 
16, 20, 0.031254637986421585, 0.010118180885910988, 21 
16, 40, 0.044417016208171844, 0.010118180885910988, 21 
16, 60, 0.06126369535923004, 0.010118180885910988, 21 
16, 80, 0.06508824974298477, 0.010118180885910988, 21 
16, 100, 0.06537406891584396, 0.010118180885910988, 21 
16, 120, 0.07060875743627548, 0.010118180885910988, 21 
16, 140, 0.05214090645313263, 0.010118180885910988, 21 
16, 160, 0.061918433755636215, 0.010118180885910988, 21 
16, 180, 0.03956849128007889, 0.010118180885910988, 21 
16, 200, 0.0541481114923954, 0.010118180885910988, 21 
16, 220, 0.03358171135187149, 0.010118180885910988, 21 
16, 240, 0.06669491529464722, 0.010118180885910988, 21 
16, 260, 0.04592019319534302, 0.010118180885910988, 21 
16, 280, 0.05456962436437607, 0.010118180885910988, 21 
17, 20, 0.16298384964466095, 0.010118180885910988, 21 
17, 40, 0.2043798565864563, 0.010118180885910988, 21 
17, 60, 0.24205435812473297, 0.010118180885910988, 21 
17, 80, 0.20280222594738007, 0.010118180885910988, 21 
17, 100, 0.21669793128967285, 0.010118180885910988, 21 
17, 120, 0.13604377210140228, 0.010118180885910988, 21 
17, 140, 0.1555682271718979, 0.010118180885910988, 21 
17, 160, 0.16358746588230133, 0.010118180885910988, 21 
17, 180, 0.2596913278102875, 0.010118180885910988, 21 
17, 200, 0.13093864917755127, 0.010118180885910988, 21 
17, 220, 0.15854772925376892, 0.010118180885910988, 21 
17, 240, 0.13499626517295837, 0.010118180885910988, 21 
17, 260, 0.14873230457305908, 0.010118180885910988, 21 
17, 280, 0.12102756649255753, 0.010118180885910988, 21 
18, 20, 0.11139121651649475, 0.010118180885910988, 21 
18, 40, 0.10190784931182861, 0.010118180885910988, 21 
18, 60, 0.05860891938209534, 0.010118180885910988, 21 
18, 80, 0.010384724475443363, 0.010118180885910988, 21 
18, 100, 0.02664964832365513, 0.010118180885910988, 21 
18, 120, 0.034046854823827744, 0.010118180885910988, 21 
18, 140, 0.03234727680683136, 0.010118180885910988, 21 
18, 160, 0.013913832604885101, 0.010118180885910988, 21 
18, 180, 0.012047091498970985, 0.010118180885910988, 21 
18, 200, 0.016058586537837982, 0.010118180885910988, 21 
18, 220, 0.03717882186174393, 0.010118180885910988, 21 
18, 240, 0.04192659631371498, 0.010118180885910988, 21 
18, 260, 0.010703767649829388, 0.010118180885910988, 21 
18, 280, 0.04227438569068909, 0.010118180885910988, 21 
19, 20, 0.09448540955781937, 0.010118180885910988, 21 
19, 40, 0.12387330830097198, 0.010118180885910988, 21 
19, 60, 0.1485331952571869, 0.010118180885910988, 21 
19, 80, 0.14164558053016663, 0.010118180885910988, 21 
19, 100, 0.06783213466405869, 0.010118180885910988, 21 
19, 120, 0.09157899767160416, 0.010118180885910988, 21 
19, 140, 0.10930652916431427, 0.010118180885910988, 21 
19, 160, 0.10677100718021393, 0.010118180885910988, 21 
19, 180, 0.08590575307607651, 0.010118180885910988, 21 
19, 200, 0.10579759627580643, 0.010118180885910988, 21 
19, 220, 0.06369585543870926, 0.010118180885910988, 21 
19, 240, 0.10421731323003769, 0.010118180885910988, 21 
19, 260, 0.06442584097385406, 0.010118180885910988, 21 
19, 280, 0.07382044941186905, 0.010118180885910988, 21 
20, 20, 0.051648564636707306, 0.010118180885910988, 21 
20, 40, 0.06506374478340149, 0.010118180885910988, 21 
20, 60, 0.07511752098798752, 0.010118180885910988, 21 
20, 80, 0.09898070245981216, 0.010118180885910988, 21 
20, 100, 0.04981851950287819, 0.010118180885910988, 21 
20, 120, 0.05639990046620369, 0.010118180885910988, 21 
20, 140, 0.07505197077989578, 0.010118180885910988, 21 
20, 160, 0.044790420681238174, 0.010118180885910988, 21 
20, 180, 0.05867169052362442, 0.010118180885910988, 21 
20, 200, 0.04885412007570267, 0.010118180885910988, 21 
20, 220, 0.05616112798452377, 0.010118180885910988, 21 
20, 240, 0.05117449164390564, 0.010118180885910988, 21 
20, 260, 0.04002249240875244, 0.010118180885910988, 21 
20, 280, 0.07165619730949402, 0.010118180885910988, 21 
21, 20, 0.041866742074489594, 0.010118180885910988, 21 
21, 40, 0.007209061179310083, 0.010118180885910988, 21 
21, 60, 0.008284934796392918, 0.007209061179310083, 22 
21, 80, 0.016941973939538002, 0.007209061179310083, 22 
21, 100, 0.005049848463386297, 0.007209061179310083, 22 
21, 120, 0.009468194097280502, 0.005049848463386297, 23 
21, 140, 0.027441013604402542, 0.005049848463386297, 23 
21, 160, 0.038005199283361435, 0.005049848463386297, 23 
21, 180, 0.01443526241928339, 0.005049848463386297, 23 
21, 200, 0.006364473607391119, 0.005049848463386297, 23 
21, 220, 0.008613772690296173, 0.005049848463386297, 23 
21, 240, 0.012887143529951572, 0.005049848463386297, 23 
21, 260, 0.009198351763188839, 0.005049848463386297, 23 
21, 280, 0.007391011342406273, 0.005049848463386297, 23 
22, 20, 0.017551667988300323, 0.005049848463386297, 23 
22, 40, 0.007619003299623728, 0.005049848463386297, 23 
22, 60, 0.011278587393462658, 0.005049848463386297, 23 
22, 80, 0.014817782677710056, 0.005049848463386297, 23 
22, 100, 0.008791917003691196, 0.005049848463386297, 23 
22, 120, 0.01359245553612709, 0.005049848463386297, 23 
22, 140, 0.007225229870527983, 0.005049848463386297, 23 
22, 160, 0.009195985272526741, 0.005049848463386297, 23 
22, 180, 0.007040490861982107, 0.005049848463386297, 23 
22, 200, 0.013388936407864094, 0.005049848463386297, 23 
22, 220, 0.004106377251446247, 0.005049848463386297, 23 
22, 240, 0.00838559865951538, 0.004106377251446247, 24 
22, 260, 0.00743488734588027, 0.004106377251446247, 24 
22, 280, 0.016059469431638718, 0.004106377251446247, 24 
23, 20, 0.04843712970614433, 0.004106377251446247, 24 
23, 40, 0.045300230383872986, 0.004106377251446247, 24 
23, 60, 0.06212996691465378, 0.004106377251446247, 24 
23, 80, 0.058065544813871384, 0.004106377251446247, 24 
23, 100, 0.041130416095256805, 0.004106377251446247, 24 
23, 120, 0.03655606880784035, 0.004106377251446247, 24 
23, 140, 0.04176608473062515, 0.004106377251446247, 24 
23, 160, 0.07150020450353622, 0.004106377251446247, 24 
23, 180, 0.033802684396505356, 0.004106377251446247, 24 
23, 200, 0.05950311943888664, 0.004106377251446247, 24 
23, 220, 0.02962663397192955, 0.004106377251446247, 24 
23, 240, 0.063954196870327, 0.004106377251446247, 24 
23, 260, 0.04175671190023422, 0.004106377251446247, 24 
23, 280, 0.026177378371357918, 0.004106377251446247, 24 
24, 20, 0.02038063481450081, 0.004106377251446247, 24 
24, 40, 0.0494837611913681, 0.004106377251446247, 24 
24, 60, 0.02981804497539997, 0.004106377251446247, 24 
24, 80, 0.03714824095368385, 0.004106377251446247, 24 
24, 100, 0.032340772449970245, 0.004106377251446247, 24 
24, 120, 0.03447180241346359, 0.004106377251446247, 24 
24, 140, 0.05517926812171936, 0.004106377251446247, 24 
24, 160, 0.04563767835497856, 0.004106377251446247, 24 
24, 180, 0.06228760629892349, 0.004106377251446247, 24 
24, 200, 0.047847453504800797, 0.004106377251446247, 24 
24, 220, 0.03636913001537323, 0.004106377251446247, 24 
24, 240, 0.04240887612104416, 0.004106377251446247, 24 
24, 260, 0.04031980037689209, 0.004106377251446247, 24 
24, 280, 0.0452202633023262, 0.004106377251446247, 24 
25, 20, 0.0485394112765789, 0.004106377251446247, 24 
25, 40, 0.059879954904317856, 0.004106377251446247, 24 
25, 60, 0.07201336324214935, 0.004106377251446247, 24 
25, 80, 0.06258782744407654, 0.004106377251446247, 24 
25, 100, 0.0699072778224945, 0.004106377251446247, 24 
25, 120, 0.06659628450870514, 0.004106377251446247, 24 
25, 140, 0.0682019293308258, 0.004106377251446247, 24 
25, 160, 0.04191645607352257, 0.004106377251446247, 24 
25, 180, 0.049625810235738754, 0.004106377251446247, 24 
25, 200, 0.035409387201070786, 0.004106377251446247, 24 
25, 220, 0.04275989904999733, 0.004106377251446247, 24 
25, 240, 0.0516018345952034, 0.004106377251446247, 24 
25, 260, 0.050822727382183075, 0.004106377251446247, 24 
25, 280, 0.058558184653520584, 0.004106377251446247, 24 
26, 20, 0.0511205792427063, 0.004106377251446247, 24 
26, 40, 0.03430921584367752, 0.004106377251446247, 24 
26, 60, 0.03445928171277046, 0.004106377251446247, 24 
26, 80, 0.03991575911641121, 0.004106377251446247, 24 
26, 100, 0.042710479348897934, 0.004106377251446247, 24 
26, 120, 0.022901741787791252, 0.004106377251446247, 24 
26, 140, 0.0377621166408062, 0.004106377251446247, 24 
26, 160, 0.019219551235437393, 0.004106377251446247, 24 
26, 180, 0.0541820302605629, 0.004106377251446247, 24 
26, 200, 0.016631631180644035, 0.004106377251446247, 24 
26, 220, 0.022712528705596924, 0.004106377251446247, 24 
26, 240, 0.025676820427179337, 0.004106377251446247, 24 
26, 260, 0.018588021397590637, 0.004106377251446247, 24 
26, 280, 0.020521804690361023, 0.004106377251446247, 24 
27, 20, 0.04398156702518463, 0.004106377251446247, 24 
27, 40, 0.1235676109790802, 0.004106377251446247, 24 
27, 60, 0.1343453973531723, 0.004106377251446247, 24 
27, 80, 0.12038031220436096, 0.004106377251446247, 24 
27, 100, 0.134344682097435, 0.004106377251446247, 24 
27, 120, 0.08106804639101028, 0.004106377251446247, 24 
27, 140, 0.11771569401025772, 0.004106377251446247, 24 
27, 160, 0.1342318058013916, 0.004106377251446247, 24 
27, 180, 0.18264229595661163, 0.004106377251446247, 24 
27, 200, 0.11695558577775955, 0.004106377251446247, 24 
27, 220, 0.1002449169754982, 0.004106377251446247, 24 
27, 240, 0.13335870206356049, 0.004106377251446247, 24 
27, 260, 0.1960412561893463, 0.004106377251446247, 24 
27, 280, 0.14084888994693756, 0.004106377251446247, 24 
28, 20, 0.20871667563915253, 0.004106377251446247, 24 
28, 40, 0.16377685964107513, 0.004106377251446247, 24 
28, 60, 0.1852542757987976, 0.004106377251446247, 24 
28, 80, 0.15346117317676544, 0.004106377251446247, 24 
28, 100, 0.3043266832828522, 0.004106377251446247, 24 
28, 120, 0.30777180194854736, 0.004106377251446247, 24 
28, 140, 0.30355075001716614, 0.004106377251446247, 24 
28, 160, 0.27740979194641113, 0.004106377251446247, 24 
28, 180, 0.2976178824901581, 0.004106377251446247, 24 
28, 200, 0.2667778730392456, 0.004106377251446247, 24 
28, 220, 0.32011717557907104, 0.004106377251446247, 24 
28, 240, 0.29341575503349304, 0.004106377251446247, 24 
28, 260, 0.2097190022468567, 0.004106377251446247, 24 
28, 280, 0.21475577354431152, 0.004106377251446247, 24 
29, 20, 0.056691382080316544, 0.004106377251446247, 24 
29, 40, 0.13990524411201477, 0.004106377251446247, 24 
29, 60, 0.1166892796754837, 0.004106377251446247, 24 
29, 80, 0.2067539244890213, 0.004106377251446247, 24 
29, 100, 0.21081839501857758, 0.004106377251446247, 24 
29, 120, 0.2715669572353363, 0.004106377251446247, 24 
29, 140, 0.20147961378097534, 0.004106377251446247, 24 
29, 160, 0.1436988115310669, 0.004106377251446247, 24 
29, 180, 0.17489029467105865, 0.004106377251446247, 24 
29, 200, 0.09873141348361969, 0.004106377251446247, 24 
29, 220, 0.12001793831586838, 0.004106377251446247, 24 
29, 240, 0.15664462745189667, 0.004106377251446247, 24 
29, 260, 0.12007183581590652, 0.004106377251446247, 24 
29, 280, 0.15580889582633972, 0.004106377251446247, 24 
30, 20, 0.08163914084434509, 0.004106377251446247, 24 
30, 40, 0.0692923292517662, 0.004106377251446247, 24 
30, 60, 0.047682952135801315, 0.004106377251446247, 24 
30, 80, 0.044004302471876144, 0.004106377251446247, 24 
30, 100, 0.059090666472911835, 0.004106377251446247, 24 
30, 120, 0.06207967549562454, 0.004106377251446247, 24 
30, 140, 0.05452428385615349, 0.004106377251446247, 24 
30, 160, 0.0687362402677536, 0.004106377251446247, 24 
30, 180, 0.07724129408597946, 0.004106377251446247, 24 
30, 200, 0.08829669654369354, 0.004106377251446247, 24 
30, 220, 0.06717593222856522, 0.004106377251446247, 24 
30, 240, 0.08217252045869827, 0.004106377251446247, 24 
30, 260, 0.08886593580245972, 0.004106377251446247, 24 
30, 280, 0.07548262178897858, 0.004106377251446247, 24 
31, 20, 0.3220771551132202, 0.004106377251446247, 24 
31, 40, 0.508935809135437, 0.004106377251446247, 24 
31, 60, 0.3810487985610962, 0.004106377251446247, 24 
31, 80, 0.5705112218856812, 0.004106377251446247, 24 
31, 100, 0.5142321586608887, 0.004106377251446247, 24 
31, 120, 0.5525100231170654, 0.004106377251446247, 24 
31, 140, 0.5257982611656189, 0.004106377251446247, 24 
31, 160, 0.39254552125930786, 0.004106377251446247, 24 
31, 180, 0.4349140226840973, 0.004106377251446247, 24 
31, 200, 0.49212515354156494, 0.004106377251446247, 24 
31, 220, 0.600721001625061, 0.004106377251446247, 24 
31, 240, 0.5648304224014282, 0.004106377251446247, 24 
31, 260, 0.5123295187950134, 0.004106377251446247, 24 
31, 280, 0.5342651009559631, 0.004106377251446247, 24 
32, 20, 0.04568198695778847, 0.004106377251446247, 24 
32, 40, 0.03348798304796219, 0.004106377251446247, 24 
32, 60, 0.021053554490208626, 0.004106377251446247, 24 
32, 80, 0.03156261146068573, 0.004106377251446247, 24 
32, 100, 0.018154999241232872, 0.004106377251446247, 24 
32, 120, 0.009396773763000965, 0.004106377251446247, 24 
32, 140, 0.015593133866786957, 0.004106377251446247, 24 
32, 160, 0.012301316484808922, 0.004106377251446247, 24 
32, 180, 0.01169448159635067, 0.004106377251446247, 24 
32, 200, 0.008941732347011566, 0.004106377251446247, 24 
32, 220, 0.008633781224489212, 0.004106377251446247, 24 
32, 240, 0.010406147688627243, 0.004106377251446247, 24 
32, 260, 0.008715258911252022, 0.004106377251446247, 24 
32, 280, 0.010503187775611877, 0.004106377251446247, 24 
33, 20, 0.02977832220494747, 0.004106377251446247, 24 
33, 40, 0.04640306532382965, 0.004106377251446247, 24 
33, 60, 0.022967329248785973, 0.004106377251446247, 24 
33, 80, 0.028313396498560905, 0.004106377251446247, 24 
33, 100, 0.0201143566519022, 0.004106377251446247, 24 
33, 120, 0.01958194561302662, 0.004106377251446247, 24 
33, 140, 0.026396946981549263, 0.004106377251446247, 24 
33, 160, 0.021865304559469223, 0.004106377251446247, 24 
33, 180, 0.027628621086478233, 0.004106377251446247, 24 
33, 200, 0.018105236813426018, 0.004106377251446247, 24 
33, 220, 0.017016783356666565, 0.004106377251446247, 24 
33, 240, 0.02812751941382885, 0.004106377251446247, 24 
33, 260, 0.010856248438358307, 0.004106377251446247, 24 
33, 280, 0.0374433733522892, 0.004106377251446247, 24 
34, 20, 0.7140244841575623, 0.004106377251446247, 24 
34, 40, 0.5200923681259155, 0.004106377251446247, 24 
34, 60, 0.5036542415618896, 0.004106377251446247, 24 
34, 80, 0.5327184200286865, 0.004106377251446247, 24 
