New Training Session, Net Version _3 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
10, 180, 0.002771143801510334, 0.001262197969481349, 13 
10, 200, 0.0022690356709063053, 0.001262197969481349, 13 
10, 220, 0.002132565714418888, 0.001262197969481349, 13 
10, 240, 0.0019978717900812626, 0.001262197969481349, 13 
10, 260, 0.0009339904063381255, 0.001262197969481349, 13 
10, 280, 0.0010613184422254562, 0.0009339904063381255, 14 
11, 20, 0.013082141987979412, 0.0009339904063381255, 14 
11, 40, 0.020978761836886406, 0.0009339904063381255, 14 
11, 60, 0.006420772988349199, 0.0009339904063381255, 14 
11, 80, 0.0025654532946646214, 0.0009339904063381255, 14 
11, 100, 0.002771628787741065, 0.0009339904063381255, 14 
11, 120, 0.0024133282713592052, 0.0009339904063381255, 14 
11, 140, 0.003899653209373355, 0.0009339904063381255, 14 
11, 160, 0.002741773845627904, 0.0009339904063381255, 14 
11, 180, 0.005171565338969231, 0.0009339904063381255, 14 
11, 200, 0.0011919023236259818, 0.0009339904063381255, 14 
11, 220, 0.015936527401208878, 0.0009339904063381255, 14 
11, 240, 0.004011649172753096, 0.0009339904063381255, 14 
11, 260, 0.0023415167815983295, 0.0009339904063381255, 14 
11, 280, 0.0010445723310112953, 0.0009339904063381255, 14 
12, 20, 0.03472493961453438, 0.0009339904063381255, 14 
12, 40, 0.030320679768919945, 0.0009339904063381255, 14 
12, 60, 0.012989785522222519, 0.0009339904063381255, 14 
12, 80, 0.008403629995882511, 0.0009339904063381255, 14 
12, 100, 0.022763486951589584, 0.0009339904063381255, 14 
12, 120, 0.012291823513805866, 0.0009339904063381255, 14 
12, 140, 0.0027262347284704447, 0.0009339904063381255, 14 
12, 160, 0.0045060571283102036, 0.0009339904063381255, 14 
12, 180, 0.0026214653626084328, 0.0009339904063381255, 14 
12, 200, 0.0023399540223181248, 0.0009339904063381255, 14 
12, 220, 0.0025413818657398224, 0.0009339904063381255, 14 
12, 240, 0.003175854217261076, 0.0009339904063381255, 14 
12, 260, 0.004386317450553179, 0.0009339904063381255, 14 
12, 280, 0.010703464038670063, 0.0009339904063381255, 14 
13, 20, 0.037645358592271805, 0.0009339904063381255, 14 
13, 40, 0.05518270283937454, 0.0009339904063381255, 14 
13, 60, 0.02806604839861393, 0.0009339904063381255, 14 
13, 80, 0.024202153086662292, 0.0009339904063381255, 14 
13, 100, 0.01318111177533865, 0.0009339904063381255, 14 
13, 120, 0.026780417189002037, 0.0009339904063381255, 14 
13, 140, 0.01716713421046734, 0.0009339904063381255, 14 
13, 160, 0.015663135796785355, 0.0009339904063381255, 14 
13, 180, 0.01151493564248085, 0.0009339904063381255, 14 
13, 200, 0.005549583584070206, 0.0009339904063381255, 14 
13, 220, 0.0023127750027924776, 0.0009339904063381255, 14 
13, 240, 0.0018405546434223652, 0.0009339904063381255, 14 
13, 260, 0.002013664459809661, 0.0009339904063381255, 14 
13, 280, 0.0016737849218770862, 0.0009339904063381255, 14 
14, 20, 0.06982532143592834, 0.0009339904063381255, 14 
14, 40, 0.04569133743643761, 0.0009339904063381255, 14 
14, 60, 0.022171970456838608, 0.0009339904063381255, 14 
14, 80, 0.022568395361304283, 0.0009339904063381255, 14 
14, 100, 0.021033799275755882, 0.0009339904063381255, 14 
14, 120, 0.00938711129128933, 0.0009339904063381255, 14 
14, 140, 0.015838589519262314, 0.0009339904063381255, 14 
14, 160, 0.0030947572086006403, 0.0009339904063381255, 14 
14, 180, 0.013078343123197556, 0.0009339904063381255, 14 
14, 200, 0.015099966898560524, 0.0009339904063381255, 14 
14, 220, 0.002072717295959592, 0.0009339904063381255, 14 
14, 240, 0.004001180175691843, 0.0009339904063381255, 14 
14, 260, 0.010745097883045673, 0.0009339904063381255, 14 
14, 280, 0.0017070203321054578, 0.0009339904063381255, 14 
15, 20, 0.05769777670502663, 0.0009339904063381255, 14 
15, 40, 0.05005510523915291, 0.0009339904063381255, 14 
15, 60, 0.03130115568637848, 0.0009339904063381255, 14 
15, 80, 0.024462083354592323, 0.0009339904063381255, 14 
15, 100, 0.011549461632966995, 0.0009339904063381255, 14 
15, 120, 0.014853092841804028, 0.0009339904063381255, 14 
15, 140, 0.032269127666950226, 0.0009339904063381255, 14 
15, 160, 0.0264393612742424, 0.0009339904063381255, 14 
15, 180, 0.006365091539919376, 0.0009339904063381255, 14 
15, 200, 0.024251708760857582, 0.0009339904063381255, 14 
15, 220, 0.009273814968764782, 0.0009339904063381255, 14 
15, 240, 0.00856356043368578, 0.0009339904063381255, 14 
15, 260, 0.010103199630975723, 0.0009339904063381255, 14 
15, 280, 0.005821811966598034, 0.0009339904063381255, 14 
16, 20, 0.05436214804649353, 0.0009339904063381255, 14 
16, 40, 0.07940982282161713, 0.0009339904063381255, 14 
16, 60, 0.03138135001063347, 0.0009339904063381255, 14 
16, 80, 0.02718154899775982, 0.0009339904063381255, 14 
16, 100, 0.02662012353539467, 0.0009339904063381255, 14 
16, 120, 0.013969272375106812, 0.0009339904063381255, 14 
16, 140, 0.039424829185009, 0.0009339904063381255, 14 
16, 160, 0.030923286452889442, 0.0009339904063381255, 14 
16, 180, 0.012051696889102459, 0.0009339904063381255, 14 
16, 200, 0.024357011541724205, 0.0009339904063381255, 14 
16, 220, 0.002570390934124589, 0.0009339904063381255, 14 
16, 240, 0.005155839025974274, 0.0009339904063381255, 14 
16, 260, 0.00628079567104578, 0.0009339904063381255, 14 
16, 280, 0.006876503117382526, 0.0009339904063381255, 14 
17, 20, 0.04659907519817352, 0.0009339904063381255, 14 
17, 40, 0.048231422901153564, 0.0009339904063381255, 14 
17, 60, 0.04504453018307686, 0.0009339904063381255, 14 
17, 80, 0.019435012713074684, 0.0009339904063381255, 14 
17, 100, 0.012617599219083786, 0.0009339904063381255, 14 
17, 120, 0.006126586813479662, 0.0009339904063381255, 14 
17, 140, 0.009698780253529549, 0.0009339904063381255, 14 
17, 160, 0.029047979041934013, 0.0009339904063381255, 14 
17, 180, 0.011231440119445324, 0.0009339904063381255, 14 
17, 200, 0.013750632293522358, 0.0009339904063381255, 14 
17, 220, 0.005094220396131277, 0.0009339904063381255, 14 
17, 240, 0.006411087233573198, 0.0009339904063381255, 14 
17, 260, 0.003877227660268545, 0.0009339904063381255, 14 
17, 280, 0.0022103353403508663, 0.0009339904063381255, 14 
18, 20, 0.013056770898401737, 0.0009339904063381255, 14 
18, 40, 0.008572584018111229, 0.0009339904063381255, 14 
18, 60, 0.004697210621088743, 0.0009339904063381255, 14 
18, 80, 0.0039873747155070305, 0.0009339904063381255, 14 
18, 100, 0.0032234464306384325, 0.0009339904063381255, 14 
18, 120, 0.003976553678512573, 0.0009339904063381255, 14 
18, 140, 0.002380397403612733, 0.0009339904063381255, 14 
18, 160, 0.0024519776925444603, 0.0009339904063381255, 14 
18, 180, 0.007222043350338936, 0.0009339904063381255, 14 
18, 200, 0.007807596120983362, 0.0009339904063381255, 14 
18, 220, 0.008107990957796574, 0.0009339904063381255, 14 
18, 240, 0.004437871742993593, 0.0009339904063381255, 14 
18, 260, 0.00515096727758646, 0.0009339904063381255, 14 
18, 280, 0.0018998980522155762, 0.0009339904063381255, 14 
19, 20, 0.012494847178459167, 0.0009339904063381255, 14 
19, 40, 0.012120137922465801, 0.0009339904063381255, 14 
19, 60, 0.015845099464058876, 0.0009339904063381255, 14 
19, 80, 0.02100311405956745, 0.0009339904063381255, 14 
19, 100, 0.01710314117372036, 0.0009339904063381255, 14 
19, 120, 0.005520040635019541, 0.0009339904063381255, 14 
19, 140, 0.006099286489188671, 0.0009339904063381255, 14 
19, 160, 0.007942271418869495, 0.0009339904063381255, 14 
19, 180, 0.0021380363032221794, 0.0009339904063381255, 14 
19, 200, 0.0019021020270884037, 0.0009339904063381255, 14 
19, 220, 0.0023770444095134735, 0.0009339904063381255, 14 
19, 240, 0.015591139905154705, 0.0009339904063381255, 14 
19, 260, 0.0017867912538349628, 0.0009339904063381255, 14 
19, 280, 0.002045164816081524, 0.0009339904063381255, 14 
20, 20, 0.038856081664562225, 0.0009339904063381255, 14 
20, 40, 0.03905230760574341, 0.0009339904063381255, 14 
20, 60, 0.02929362654685974, 0.0009339904063381255, 14 
20, 80, 0.020719418302178383, 0.0009339904063381255, 14 
20, 100, 0.014757351018488407, 0.0009339904063381255, 14 
20, 120, 0.00990566797554493, 0.0009339904063381255, 14 
20, 140, 0.003505677217617631, 0.0009339904063381255, 14 
20, 160, 0.020585913211107254, 0.0009339904063381255, 14 
20, 180, 0.014872207306325436, 0.0009339904063381255, 14 
20, 200, 0.027330491691827774, 0.0009339904063381255, 14 
20, 220, 0.002175883622840047, 0.0009339904063381255, 14 
20, 240, 0.002758708782494068, 0.0009339904063381255, 14 
20, 260, 0.009732070378959179, 0.0009339904063381255, 14 
20, 280, 0.0018218833720311522, 0.0009339904063381255, 14 
21, 20, 0.019030485302209854, 0.0009339904063381255, 14 
21, 40, 0.007807483430951834, 0.0009339904063381255, 14 
21, 60, 0.007077481132000685, 0.0009339904063381255, 14 
21, 80, 0.006943531800061464, 0.0009339904063381255, 14 
21, 100, 0.0031903130002319813, 0.0009339904063381255, 14 
21, 120, 0.0031608070712536573, 0.0009339904063381255, 14 
21, 140, 0.0029421267099678516, 0.0009339904063381255, 14 
21, 160, 0.0038899488281458616, 0.0009339904063381255, 14 
21, 180, 0.006546283606439829, 0.0009339904063381255, 14 
21, 200, 0.001956838183104992, 0.0009339904063381255, 14 
21, 220, 0.002564104273915291, 0.0009339904063381255, 14 
21, 240, 0.0021999531891196966, 0.0009339904063381255, 14 
21, 260, 0.008441298268735409, 0.0009339904063381255, 14 
21, 280, 0.006144360173493624, 0.0009339904063381255, 14 
22, 20, 0.043886054307222366, 0.0009339904063381255, 14 
22, 40, 0.043527957051992416, 0.0009339904063381255, 14 
22, 60, 0.03131117671728134, 0.0009339904063381255, 14 
22, 80, 0.042034395039081573, 0.0009339904063381255, 14 
22, 100, 0.023427270352840424, 0.0009339904063381255, 14 
22, 120, 0.015165778808295727, 0.0009339904063381255, 14 
22, 140, 0.006413869559764862, 0.0009339904063381255, 14 
22, 160, 0.010723026469349861, 0.0009339904063381255, 14 
22, 180, 0.01193275023251772, 0.0009339904063381255, 14 
22, 200, 0.0022663059644401073, 0.0009339904063381255, 14 
22, 220, 0.006979073863476515, 0.0009339904063381255, 14 
22, 240, 0.007331191562116146, 0.0009339904063381255, 14 
22, 260, 0.005339754745364189, 0.0009339904063381255, 14 
22, 280, 0.004022321663796902, 0.0009339904063381255, 14 
23, 20, 0.054409004747867584, 0.0009339904063381255, 14 
23, 40, 0.06951014697551727, 0.0009339904063381255, 14 
23, 60, 0.07011181116104126, 0.0009339904063381255, 14 
23, 80, 0.029431430622935295, 0.0009339904063381255, 14 
23, 100, 0.07282519340515137, 0.0009339904063381255, 14 
23, 120, 0.015104134567081928, 0.0009339904063381255, 14 
23, 140, 0.018657805398106575, 0.0009339904063381255, 14 
23, 160, 0.019796006381511688, 0.0009339904063381255, 14 
23, 180, 0.014078285545110703, 0.0009339904063381255, 14 
23, 200, 0.023076504468917847, 0.0009339904063381255, 14 
23, 220, 0.019622160121798515, 0.0009339904063381255, 14 
23, 240, 0.008102546446025372, 0.0009339904063381255, 14 
23, 260, 0.015517623163759708, 0.0009339904063381255, 14 
23, 280, 0.01261249277740717, 0.0009339904063381255, 14 
24, 20, 0.021983696147799492, 0.0009339904063381255, 14 
24, 40, 0.016746914014220238, 0.0009339904063381255, 14 
24, 60, 0.01762603223323822, 0.0009339904063381255, 14 
24, 80, 0.008845568634569645, 0.0009339904063381255, 14 
24, 100, 0.008152961730957031, 0.0009339904063381255, 14 
24, 120, 0.021501410752534866, 0.0009339904063381255, 14 
24, 140, 0.009740143083035946, 0.0009339904063381255, 14 
24, 160, 0.003910558298230171, 0.0009339904063381255, 14 
24, 180, 0.003672197228297591, 0.0009339904063381255, 14 
24, 200, 0.00661816168576479, 0.0009339904063381255, 14 
24, 220, 0.004387755412608385, 0.0009339904063381255, 14 
24, 240, 0.007696034386754036, 0.0009339904063381255, 14 
24, 260, 0.004751152824610472, 0.0009339904063381255, 14 
24, 280, 0.009402609430253506, 0.0009339904063381255, 14 
25, 20, 0.023100977763533592, 0.0009339904063381255, 14 
25, 40, 0.01069872360676527, 0.0009339904063381255, 14 
25, 60, 0.03937353938817978, 0.0009339904063381255, 14 
25, 80, 0.028148535639047623, 0.0009339904063381255, 14 
25, 100, 0.02396313287317753, 0.0009339904063381255, 14 
25, 120, 0.004249992314726114, 0.0009339904063381255, 14 
25, 140, 0.0035862820222973824, 0.0009339904063381255, 14 
25, 160, 0.008543090894818306, 0.0009339904063381255, 14 
25, 180, 0.006276876665651798, 0.0009339904063381255, 14 
25, 200, 0.05127767100930214, 0.0009339904063381255, 14 
25, 220, 0.0038141917902976274, 0.0009339904063381255, 14 
25, 240, 0.006436406634747982, 0.0009339904063381255, 14 
25, 260, 0.011126752011477947, 0.0009339904063381255, 14 
25, 280, 0.0035276750568300486, 0.0009339904063381255, 14 
26, 20, 0.023280875757336617, 0.0009339904063381255, 14 
26, 40, 0.02074279449880123, 0.0009339904063381255, 14 
26, 60, 0.02111160196363926, 0.0009339904063381255, 14 
26, 80, 0.00723614264279604, 0.0009339904063381255, 14 
26, 100, 0.00604547094553709, 0.0009339904063381255, 14 
26, 120, 0.0330238975584507, 0.0009339904063381255, 14 
26, 140, 0.00466913590207696, 0.0009339904063381255, 14 
26, 160, 0.004624633584171534, 0.0009339904063381255, 14 
26, 180, 0.014596995897591114, 0.0009339904063381255, 14 
26, 200, 0.004578367806971073, 0.0009339904063381255, 14 
26, 220, 0.0029579680413007736, 0.0009339904063381255, 14 
26, 240, 0.006574628408998251, 0.0009339904063381255, 14 
26, 260, 0.005174701567739248, 0.0009339904063381255, 14 
26, 280, 0.00298461876809597, 0.0009339904063381255, 14 
27, 20, 0.018516642972826958, 0.0009339904063381255, 14 
27, 40, 0.015320716425776482, 0.0009339904063381255, 14 
27, 60, 0.015452438965439796, 0.0009339904063381255, 14 
27, 80, 0.009338373318314552, 0.0009339904063381255, 14 
27, 100, 0.019987037405371666, 0.0009339904063381255, 14 
27, 120, 0.006993417628109455, 0.0009339904063381255, 14 
27, 140, 0.008726703934371471, 0.0009339904063381255, 14 
27, 160, 0.008118901401758194, 0.0009339904063381255, 14 
27, 180, 0.023768778890371323, 0.0009339904063381255, 14 
27, 200, 0.003148794872686267, 0.0009339904063381255, 14 
27, 220, 0.006538723595440388, 0.0009339904063381255, 14 
27, 240, 0.007232463452965021, 0.0009339904063381255, 14 
27, 260, 0.005238234531134367, 0.0009339904063381255, 14 
27, 280, 0.003363176481798291, 0.0009339904063381255, 14 
28, 20, 0.04002244025468826, 0.0009339904063381255, 14 
28, 40, 0.030885066837072372, 0.0009339904063381255, 14 
28, 60, 0.01970328763127327, 0.0009339904063381255, 14 
28, 80, 0.037113822996616364, 0.0009339904063381255, 14 
28, 100, 0.06073237583041191, 0.0009339904063381255, 14 
28, 120, 0.015664028003811836, 0.0009339904063381255, 14 
28, 140, 0.018935676664114, 0.0009339904063381255, 14 
28, 160, 0.005829907953739166, 0.0009339904063381255, 14 
28, 180, 0.03252708911895752, 0.0009339904063381255, 14 
28, 200, 0.011709857732057571, 0.0009339904063381255, 14 
28, 220, 0.007569247391074896, 0.0009339904063381255, 14 
28, 240, 0.018096940591931343, 0.0009339904063381255, 14 
28, 260, 0.006872191559523344, 0.0009339904063381255, 14 
28, 280, 0.012258193455636501, 0.0009339904063381255, 14 
29, 20, 0.04486697167158127, 0.0009339904063381255, 14 
29, 40, 0.012765570543706417, 0.0009339904063381255, 14 
29, 60, 0.009564200416207314, 0.0009339904063381255, 14 
29, 80, 0.010997428558766842, 0.0009339904063381255, 14 
29, 100, 0.011716477572917938, 0.0009339904063381255, 14 
29, 120, 0.014539290219545364, 0.0009339904063381255, 14 
29, 140, 0.020339438691735268, 0.0009339904063381255, 14 
29, 160, 0.005476473830640316, 0.0009339904063381255, 14 
29, 180, 0.003273971611633897, 0.0009339904063381255, 14 
29, 200, 0.0031032476108521223, 0.0009339904063381255, 14 
29, 220, 0.009843746200203896, 0.0009339904063381255, 14 
29, 240, 0.03468112275004387, 0.0009339904063381255, 14 
29, 260, 0.015071680769324303, 0.0009339904063381255, 14 
29, 280, 0.0027426399756222963, 0.0009339904063381255, 14 
30, 20, 0.04702033847570419, 0.0009339904063381255, 14 
30, 40, 0.043072525411844254, 0.0009339904063381255, 14 
30, 60, 0.04776310548186302, 0.0009339904063381255, 14 
30, 80, 0.05239009112119675, 0.0009339904063381255, 14 
30, 100, 0.05506365746259689, 0.0009339904063381255, 14 
30, 120, 0.02248547039926052, 0.0009339904063381255, 14 
30, 140, 0.05851250886917114, 0.0009339904063381255, 14 
30, 160, 0.014197082258760929, 0.0009339904063381255, 14 
30, 180, 0.02763383649289608, 0.0009339904063381255, 14 
30, 200, 0.07326067984104156, 0.0009339904063381255, 14 
30, 220, 0.024665407836437225, 0.0009339904063381255, 14 
30, 240, 0.01864905282855034, 0.0009339904063381255, 14 
30, 260, 0.014494766481220722, 0.0009339904063381255, 14 
30, 280, 0.031795721501111984, 0.0009339904063381255, 14 
31, 20, 0.020368380472064018, 0.0009339904063381255, 14 
31, 40, 0.029025845229625702, 0.0009339904063381255, 14 
31, 60, 0.03287436440587044, 0.0009339904063381255, 14 
31, 80, 0.015732772648334503, 0.0009339904063381255, 14 
31, 100, 0.011634944938123226, 0.0009339904063381255, 14 
31, 120, 0.022285232320427895, 0.0009339904063381255, 14 
31, 140, 0.012645631097257137, 0.0009339904063381255, 14 
31, 160, 0.021832389757037163, 0.0009339904063381255, 14 
31, 180, 0.006069267634302378, 0.0009339904063381255, 14 
31, 200, 0.003901252755895257, 0.0009339904063381255, 14 
31, 220, 0.029778944328427315, 0.0009339904063381255, 14 
31, 240, 0.0033639436587691307, 0.0009339904063381255, 14 
31, 260, 0.0031819071155041456, 0.0009339904063381255, 14 
31, 280, 0.002309178002178669, 0.0009339904063381255, 14 
32, 20, 0.012023068964481354, 0.0009339904063381255, 14 
32, 40, 0.013846350833773613, 0.0009339904063381255, 14 
32, 60, 0.00628770561888814, 0.0009339904063381255, 14 
32, 80, 0.00730455107986927, 0.0009339904063381255, 14 
